"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1791285346111746509","Fri May 17 06:04:48 +0000 2024","0","@Heraloebss Seperti ini kok bisa lolos y jadi menteri. Itu dulu rekomendasi nya gimana ya??? @jokowi","1791349126921413056","","Heraloebss","in","Lelaki yg mencari_Mu","0","0","0","https://twitter.com/kipyiksamgong/status/1791349126921413056","985730749209788416","kipyiksamgong"
"1791081871100739771","Fri May 17 06:04:25 +0000 2024","0","@Tan_Mar3M Kenapa pak Jokowi ga ngaca ya lah itu mah kita tau bahwa pemimpinnya ga becus mengelola SDA maupun SDM nya","1791349033732358591","","Tan_Mar3M","in","","0","0","0","https://twitter.com/DedeHam23941480/status/1791349033732358591","1539161505471401984","DedeHam23941480"
"1791348934432190767","Fri May 17 06:04:02 +0000 2024","0","AHY: Hilirisasi dimulai di era Presiden SBY diintensifkan Presiden Jokowi.. yce AgusYudhoyono PDemokrat Demokrat Pro Rakyat https://t.co/DNm6vggc9w","1791348934432190767","https://pbs.twimg.com/media/GFzOXJHaUAAdXZy.jpg","","in","","0","0","0","https://twitter.com/kariimm_4/status/1791348934432190767","1493150581602467840","kariimm_4"
"1791348866601881793","Fri May 17 06:03:46 +0000 2024","0","AHY: Hilirisasi warisan SBY lalu diintensifkan oleh presiden Jokowi. `tw AgusYudhoyono PDemokrat Demokrat Pro Rakyat https://t.co/piomFtV4Ks","1791348866601881793","https://pbs.twimg.com/media/GF8fRnraUAAKUFk.jpg","","in","","0","0","0","https://twitter.com/kariimm_4/status/1791348866601881793","1493150581602467840","kariimm_4"
"1789829170681246008","Fri May 17 06:03:40 +0000 2024","0","@RomeoWalker19 2014 mereka berdua di belakang Jokowi melawan Prabowo. Bener. Apa sih yg ga mungkin.","1791348843004764267","","RomeoWalker19","in","","0","0","0","https://twitter.com/AgusSumanas/status/1791348843004764267","2299360164","AgusSumanas"
"1791345380359028856","Fri May 17 06:03:27 +0000 2024","0","@Dennysiregar7 Jokowi kok dipercaya ?!","1791348787153449442","","Dennysiregar7","in","Indonesia","0","0","0","https://twitter.com/Megatop99/status/1791348787153449442","278039207","Megatop99"
"1791054588407394325","Fri May 17 06:03:24 +0000 2024","0","@geloraco Ini yg ngomong siapa ya???? Pejabat rezim jokowi selalu menghadirkan statmen² pembodohan dan bodoh. Rakyat miskin tdk wajib pinter apalagi naik kelas jadi sedikit kaya. Inilah hasil rakyat yg terbodohi dan terpelihara. Di beri pilihan sekolah gratis malah pilih makan gratis.","1791348775526805549","","geloraco","in","semarang","0","0","0","https://twitter.com/songohan141/status/1791348775526805549","550912850","songohan141"
"1791348734468714840","Fri May 17 06:03:14 +0000 2024","0","Jokowi Ingin Pengajaran Bahasa Indonesia di Australia Diperkuat https://t.co/lczDtnclwK","1791348734468714840","","","in","","0","0","0","https://twitter.com/IDNTimes/status/1791348734468714840","388190238","IDNTimes"
"1791348699643412686","Fri May 17 06:03:06 +0000 2024","0","HAH?????? LU NGOMONG APAAAAAAAAAAAA ORGIL?????????? INI CERITANYA ADA CEWEK BIASA YANG DIOBSESIN SAMA COWOK STRESS SELAMA 10 TAHUN TAPI TERUS DISAMAIN DENGAN JOKOWI?????? BJIR AMAT LOGIKA LU","1791348699643412686","","","in","","0","0","0","https://twitter.com/monoaircc/status/1791348699643412686","1456175321980440578","monoaircc"
"1791348667137561023","Fri May 17 06:02:58 +0000 2024","0","AHY: Hilirisasi dimulai di era Presiden SBY diintensifkan Presiden Jokowi.. ^m_ AgusYudhoyono PDemokrat Demokrat Pro Rakyat https://t.co/DNm6vggc9w","1791348667137561023","https://pbs.twimg.com/media/GFzOXJHaUAAdXZy.jpg","","in","","0","0","0","https://twitter.com/kariimm_4/status/1791348667137561023","1493150581602467840","kariimm_4"
"1790786861604159590","Fri May 17 06:02:55 +0000 2024","0","@H4T14K4LN4L42 @jokowi Mungkin hadir di PBB partai bulan bintang ","1791348652382015544","","H4T14K4LN4L42","in","Bandung, Jawa Barat","0","0","0","https://twitter.com/Gina53855494/status/1791348652382015544","1323635036701159425","Gina53855494"
"1791348630173139222","Fri May 17 06:02:51 +0000 2024","0","nih alasanya kenapa yakin banget ekonomi kita bakalan tembus 8% salah satunya karena program @jokowi bakalan di lanjutin sama @prabowo #PrabowoGibran2024 #Hilirisasi https://t.co/vQ21cuNrSx","1791348636363923942","https://pbs.twimg.com/media/GNwkWFdbsAAvjwe.png","JatmikoRifiawan","in","","0","0","0","https://twitter.com/JatmikoRifiawan/status/1791348636363923942","1738128861920133120","JatmikoRifiawan"
"1791314800297042297","Fri May 17 06:02:49 +0000 2024","0","@Mdy_Asmara1701 Gak sia2 rektor langsung diangkat oleh pak @jokowi .... #OkGasssss #LANJUTKAN","1791348630244446330","","Mdy_Asmara1701","in","Kalimantan Timur, Indonesia","0","0","0","https://twitter.com/Johnytruee/status/1791348630244446330","1559598987459858432","Johnytruee"
"1790552608798847201","Fri May 17 06:02:45 +0000 2024","0","@kompascom Pak @jokowi sebutkan saja negara lain itu mana. Jgn2 negara lain itu lebih makmur rakyatnya dibanding Indonesia jadi gak mslh meskipun harga beras naik.","1791348612263473639","","kompascom","in","Depok Jawa Barat","0","0","0","https://twitter.com/siswantowibowo1/status/1791348612263473639","761706319","siswantowibowo1"
"1791140743874244959","Fri May 17 06:02:37 +0000 2024","0","@H4T14K4LN4L42 @jokowi @ListyoSigitP @DivHumas_Polri Ya kan memang seperti itu. Pak Jokowi kalau berkunjung ke wilayah Indonesia mobilnya pasti menggunakan plat RI 1. Dan itu bukan berarti mobilnya cuma 1 dibawa keliling.","1791348580135092256","","H4T14K4LN4L42","in","","0","0","0","https://twitter.com/dayhan_idea/status/1791348580135092256","1418938289361403907","dayhan_idea"
"1791348486564409500","Fri May 17 06:02:15 +0000 2024","0","AHY: Hilirisasi dimulai di era Presiden SBY diintensifkan Presiden Jokowi. kar PDemokrat AgusYudhoyono Demokrat Pro Rakyat https://t.co/moztgcGGpS","1791348486564409500","https://pbs.twimg.com/media/GF8eTjlasAAXKps.jpg","","in","","0","0","0","https://twitter.com/kariimm_4/status/1791348486564409500","1493150581602467840","kariimm_4"
