"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1791370671630487925","Fri May 17 08:36:51 +0000 2024","0","@LFC What a guy. Will miss his messi runs ","1791387393003561117","","LFC","en","Ireland","0","0","0","https://twitter.com/Spectate_Adam/status/1791387393003561117","2260861292","Spectate_Adam"
"1790936569559257296","Fri May 17 08:36:50 +0000 2024","0","@AlexP01250291 @EWEN7BACK Cétait Messi le 10 . Mais tkt a et on parle des stats du barca donc de son poste au barca","1791387388540748229","","AlexP01250291","fr","","0","0","0","https://twitter.com/kenyfcbarcelona/status/1791387388540748229","1651326824838725633","kenyfcbarcelona"
"1791363791327801358","Fri May 17 08:36:49 +0000 2024","0","@cxrlxandone Sabes que no es cierto el cholo no sabe manejar el talento sólo busca obreros que se sumen a su causa. Le das a Messi Neymar y el prefiere a Cr7 Costa le das Xavi e Iniesta y prefiere Koke Gabi","1791387386183655554","","cxrlxandone","es","","0","0","0","https://twitter.com/MatameCamion8/status/1791387386183655554","1269810944412172290","MatameCamion8"
"1791387302008181037","Fri May 17 08:36:29 +0000 2024","0","Valverde had Messi","1791387302008181037","","","nl","Fox river, Sona, Camp nou","0","0","0","https://twitter.com/jock_bail/status/1791387302008181037","941999394034987008","jock_bail"
"1790873542625530184","Fri May 17 08:36:28 +0000 2024","0","@amorimbaiano @_ECBrodrigo O cara que comentou é de São Paulo seu analfabeto","1791387296614203801","","amorimbaiano","pt","Brasil","0","0","0","https://twitter.com/AnkarahMessi/status/1791387296614203801","953681762709893120","AnkarahMessi"
"1791190093115338936","Fri May 17 08:36:27 +0000 2024","0","@TeamCRonaldo Don't cry after he drops a stinker","1791387291220574712","","TeamCRonaldo","en","Basement","0","0","0","https://twitter.com/_False9Messi_/status/1791387291220574712","1329079469563207683","_False9Messi_"
"1791387286254367042","Fri May 17 08:36:26 +0000 2024","0","Si Xavi pars bien m image qu on montre srx la stabilité du club on dirait une racli a dépression non vraiment les amis la y a de fortes chances qu on vive des années pire qu après le départ de Messi selon moi ","1791387286254367042","","","fr","","0","0","0","https://twitter.com/JylamL/status/1791387286254367042","1272881407346515968","JylamL"
"1790838223951835450","Fri May 17 08:36:26 +0000 2024","0","@ParamLaboratory $PARAM is gold","1791387286245900544","","ParamLaboratory","en","","0","0","0","https://twitter.com/Messi_x_Eminem/status/1791387286245900544","1550431558326226947","Messi_x_Eminem"
"1791386875942563863","Fri May 17 08:36:25 +0000 2024","0","@ainhyung artinya apaan bang messi","1791387285315035184","","ainhyung","in","Kinders","0","0","0","https://twitter.com/Gunwowok/status/1791387285315035184","1621070233556635651","Gunwowok"
"1791201134100582810","Fri May 17 08:36:25 +0000 2024","0","@resul_fcb Just like Messi always winning the balon d or ","1791387284119364095","","resul_fcb","en","","0","0","0","https://twitter.com/aloma_yusuf/status/1791387284119364095","1547891557843382273","aloma_yusuf"
"1791212899869868167","Fri May 17 08:36:22 +0000 2024","0","@cabecinh_a Ese delantero que iba a remplazar los goles de Messi","1791387269573566939","","cabecinh_a","es","Maresme","0","0","0","https://twitter.com/van_stavel/status/1791387269573566939","1424859069064564736","van_stavel"
"1789389514722463908","Fri May 17 08:36:17 +0000 2024","0","@the_poll_troll @nocontextfooty MID Messi Keep Crying Game Over‍️","1791387250573590987","","the_poll_troll","en","Half moon","0","1","0","https://twitter.com/k_yoon2/status/1791387250573590987","1675495495136075779","k_yoon2"
"1791159782105039168","Fri May 17 08:36:17 +0000 2024","1","@Hattrickiii Publicidad dinero e intereses. Es muy sencillo. Demasiado abajo me parece que está Yo sigo pensando que como a Argentina se le ocurra ganar la Copa América aunque Messi no juegue ni un minuto el balón de oro no se lo quita nadie.","1791387248597901757","","Hattrickiii","es","","0","0","0","https://twitter.com/Fernandogdm/status/1791387248597901757","194276124","Fernandogdm"
"1790873542625530184","Fri May 17 08:35:04 +0000 2024","0","@59tiggs88 @_ECBrodrigo Dos paulistas?","1791386942346531115","","59tiggs88","pt","Brasil","0","0","0","https://twitter.com/AnkarahMessi/status/1791386942346531115","953681762709893120","AnkarahMessi"
"1791386940459380841","Fri May 17 08:35:03 +0000 2024","0","Messi s $20.4 million compensation with Miami exceeds all but 3 other MLS teams - WSVN 7News | Miami News Weather Sports | Fort Lauderdale Read more ️ https://t.co/Iy5nUy0Aes https://t.co/3OBRhrkw7V","1791386940459380841","https://pbs.twimg.com/media/GNxI7GjbgAAYfP1.jpg","","en","","0","0","0","https://twitter.com/ItzelZaire53323/status/1791386940459380841","1782106006136537088","ItzelZaire53323"
"1791386920230015347","Fri May 17 08:34:58 +0000 2024","0","Non trovano uno sponsor sulle maglie sicuramente per gli anni di cortomuso non per essersi messi a pecora davanti a Gravina ","1791386920230015347","","","it","Torino, Piemonte","0","0","0","https://twitter.com/Roberto__R/status/1791386920230015347","64508154","Roberto__R"
"1791361394505560315","Fri May 17 08:34:56 +0000 2024","0","@JL0NICEW1WahcdL @samueru16368 俺もそろそろ口閉じます笑 端クレとサッカーやったことあるかもって思うとおもろい","1791386908578427157","","JL0NICEW1WahcdL","ja","","0","0","0","https://twitter.com/3messi__cule/status/1791386908578427157","1433711851531997187","3messi__cule"
"1791385912875630880","Fri May 17 08:34:55 +0000 2024","1","@ShadowTwiceMH خافي ميغيل يسولف يرجال يقول بيجيب كونسيساو وهو توه مجدد ل2028","1791386907768709620","","ShadowTwiceMH","ar","Barcelona, Spain","0","2","0","https://twitter.com/WithMessi_/status/1791386907768709620","1440066329281630212","WithMessi_"
"1791165624011403293","Fri May 17 08:34:55 +0000 2024","0","@FinBogasson11 Ronaldo has intuition Messi has corruption.","1791386907441578298","","FinBogasson11","es","","0","0","0","https://twitter.com/OxyCotton707/status/1791386907441578298","1545741872437534720","OxyCotton707"
"1790936239605997894","Fri May 17 08:34:52 +0000 2024","0","@Neezy_Beatz @Footyknowit Angithi y'all always wanted Messi to bag those.","1791386894204326044","","Neezy_Beatz","en","Soweto","0","1","0","https://twitter.com/LeoSam_SA/status/1791386894204326044","412041915","LeoSam_SA"
"1791384082536083456","Fri May 17 08:34:47 +0000 2024","0","@_Sam_tweets Isko hara dunga.","1791386874843640035","","_Sam_tweets","in","","0","0","0","https://twitter.com/MessiGoatHai/status/1791386874843640035","1690741620730392576","MessiGoatHai"
"1791382765180518563","Fri May 17 08:34:45 +0000 2024","0","@kobixutd Garnacho","1791386865226149941","","kobixutd","pt","Basement","0","0","0","https://twitter.com/_False9Messi_/status/1791386865226149941","1329079469563207683","_False9Messi_"
"1791204394802815136","Fri May 17 08:34:40 +0000 2024","0","@bashyrhussyn35 Toh aini I'll take Jamal Musiala's Shoe lace over Lionel Messi Cruyff Iniesta Xavi and Ronaldinho.","1791386844963205350","","bashyrhussyn35","in","","0","0","0","https://twitter.com/Nourabe7/status/1791386844963205350","1662146530793472002","Nourabe7"
"1791386840047423776","Fri May 17 08:34:39 +0000 2024","5","O bolso de Joël Matip: Celular Chaves Carteira Messi https://t.co/rBQQbqjCQ0","1791386840047423776","https://pbs.twimg.com/media/GNxI1hhXQAAByx1.jpg","","ro","Brasil","0","0","0","https://twitter.com/central_lfc_br/status/1791386840047423776","1411166782711287809","central_lfc_br"
"1791386838394896728","Fri May 17 08:34:39 +0000 2024","0","Above all this Laporta's treatment toward club legends has been absolutely disgusting! Kicked Messi out of the club Treated Koeman like a fraud and sacked Xavi just a few days after convincing him to stay!! No matter who will be our coach next season Laporta is in danger.","1791386838394896728","","","en","Camp Nou ","0","0","0","https://twitter.com/CatalanFCBir/status/1791386838394896728","1378713514739703811","CatalanFCBir"
"1791386742567665847","Fri May 17 08:34:36 +0000 2024","0","@ActuFoot_ Il est meilleur que Messi c est triste","1791386827347087690","","ActuFoot_","fr","","0","0","0","https://twitter.com/gaviriag77/status/1791386827347087690","1567054177913667584","gaviriag77"
"1790605293304295764","Fri May 17 08:34:36 +0000 2024","0","@TheFalcon6380 @NoodleHairCR7 Thanks for the face reveal big guy","1791386825426411732","","TheFalcon6380","en","","0","0","0","https://twitter.com/TheLioMessiLad/status/1791386825426411732","1757694782548434944","TheLioMessiLad"
"1791386764503810082","Fri May 17 08:34:21 +0000 2024","1","This guy destroyed my favorite football club in just span of 1 year. Won election by fake promises (messi saga) And signing players of his agent friends and now disrespecting Xavi. #laporta #Xavi #Barcelona https://t.co/DoTiqAHLzQ","1791386764503810082","https://pbs.twimg.com/media/GNxIxKPWgAEdDok.jpg","","en","","0","1","0","https://twitter.com/_Sciencified/status/1791386764503810082","1684244326489133056","_Sciencified"
"1790346843593089407","Fri May 17 08:34:19 +0000 2024","0","@nitigyabeck @TeamCRonaldo nonpenalty goals penaldo 5: 1 ghana 2 spain 1 northkorea 1 morocco Messi 8 ","1791386754957635655","","nitigyabeck","en","4th corner of bermuda triangle","0","0","0","https://twitter.com/RealEpicGamer/status/1791386754957635655","1533507372450205702","RealEpicGamer"
"1791113588892999995","Fri May 17 08:34:08 +0000 2024","0","@MiguelA82859042 @ElInmortal____ Pero Messi es el más ganador habiendo jugado menos torneos. Cr7 tiene muchos goles pero Messi tiene más títulos de goles que el. https://t.co/uQKvVkG06B","1791386710120538513","https://pbs.twimg.com/media/GNxIuCmWEAA-9rI.jpg","MiguelA82859042","es","","0","0","0","https://twitter.com/lionelmessi10_m/status/1791386710120538513","1224209781877084160","lionelmessi10_m"
"1791379273246208263","Fri May 17 08:34:04 +0000 2024","1","@Hassan__messi حسبي الله ونعم الوكيل اخي الله يديمكم ما عليك بيهم هو الي بتويتر كلهم قدْرين","1791386691481076052","","Hassan__messi","ar","Under my mother's feet.","0","0","0","https://twitter.com/neyday_/status/1791386691481076052","1620673895165562881","neyday_"
